ID,AGE,GENDER,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
493806,26-39,female,10-19y,university,upper class,,after 2015,1,1,10238,15000.0,sedan,3,0,1,0
494013,16-25,female,0-9y,high school,poverty,0.307463118,before 2015,0,0,10238,12000.0,sedan,0,0,0,0
494053,26-39,male,10-19y,university,middle class,0.731364605,after 2015,0,1,32765,8000.0,sedan,3,0,1,0
494066,26-39,male,10-19y,high school,working class,0.366996157,before 2015,1,0,10238,,sedan,1,0,4,1
494175,40-64,female,20-29y,high school,middle class,0.507467321,before 2015,1,1,10238,11000.0,sedan,2,0,1,0
494338,40-64,female,10-19y,high school,middle class,0.415259325,before 2015,1,1,32765,6000.0,sedan,1,1,0,0
494519,40-64,female,0-9y,university,upper class,0.847388735,after 2015,0,1,10238,13000.0,sedan,0,0,0,0
494823,40-64,female,10-19y,high school,middle class,0.600094561,before 2015,0,1,10238,15000.0,sedan,1,0,0,1
494888,16-25,male,0-9y,high school,poverty,0.286574391,before 2015,1,0,10238,11000.0,sedan,0,0,0,1
495010,26-39,male,0-9y,university,upper class,0.554273524,before 2015,1,1,10238,11000.0,sedan,0,0,0,1
495404,26-39,male,0-9y,university,upper class,0.49664146,after 2015,0,0,32765,14000.0,sedan,0,0,0,0
495532,65+,male,30y+,high school,middle class,0.558992817,after 2015,1,1,10238,12000.0,sedan,7,0,3,0
495635,40-64,female,20-29y,high school,middle class,0.508218394,before 2015,1,1,10238,9000.0,sedan,4,1,1,0
495699,26-39,male,0-9y,none,working class,0.396096793,before 2015,1,1,32765,8000.0,sedan,0,0,0,0
495705,40-64,female,10-19y,university,upper class,0.81633555,after 2015,1,1,10238,11000.0,sedan,1,1,1,0
495981,40-64,male,20-29y,university,upper class,0.660285268,before 2015,1,1,10238,5000.0,sedan,1,0,6,0
496015,26-39,female,10-19y,university,middle class,0.343318749,after 2015,0,0,32765,12000.0,sedan,4,0,0,0
496053,26-39,male,10-19y,university,working class,0.399228753,before 2015,0,1,10238,15000.0,sedan,0,0,3,1
496060,40-64,male,20-29y,high school,working class,,before 2015,0,1,10238,,sedan,1,0,3,0
496098,65+,female,0-9y,high school,upper class,0.654469477,after 2015,1,1,10238,11000.0,sedan,0,0,0,0
496158,40-64,male,10-19y,high school,upper class,0.602490186,after 2015,1,1,32765,6000.0,sedan,5,0,1,0
496174,65+,female,10-19y,university,upper class,0.416048145,after 2015,1,1,10238,,sedan,0,0,0,0
496206,40-64,male,20-29y,university,upper class,0.67922417,after 2015,0,1,10238,11000.0,sedan,2,1,6,0
496245,16-25,Female,0-9y,high school,poverty,0.372234575,before 2015,0,0,10238,15000.0,sedan,0,0,0,1
496530,40-64,female,20-29y,university,upper class,0.43174913,after 2015,0,0,10238,16000.0,sedan,0,0,1,0
496624,40-64,female,0-9y,university,upper class,0.586121401,before 2015,1,1,10238,10000.0,sedan,0,0,0,0
496641,65+,female,30y+,none,upper class,,before 2015,1,0,32765,14000.0,sedan,2,1,0,0
496656,26-39,male,10-19y,none,working class,0.388019762,before 2015,0,1,10238,7000.0,sedan,4,0,2,0
496724,26-39,male,10-19y,university,upper class,0.642966482,before 2015,0,0,10238,14000.0,sedan,0,0,0,0
496928,26-39,MALE,10-19y,none,poverty,0.558969492,before 2015,0,1,32765,11000.0,sedan,3,1,0,0
496987,16-25,male,0-9y,none,poverty,0.171244029,before 2015,1,1,10238,9000.0,sedan,0,0,0,0
497172,65+,female,10-19y,university,upper class,0.595936357,after 2015,1,1,32765,,sedan,1,0,0,0
497463,65+,female,20-29y,university,upper class,0.430392445,before 2015,1,1,92101,11000.0,sedan,3,1,0,0
497630,65+,female,10-19y,university,upper class,0.616001752,after 2015,0,1,32765,9000.0,sedan,0,0,0,0
497652,40-64,male,20-29y,university,upper class,0.5626535,before 2015,1,1,92101,8000.0,sedan,4,0,0,0
497904,40-64,female,0-9y,university,upper class,,before 2015,1,1,10238,13000.0,sedan,0,0,0,0
498013,26-39,male,0-9y,high school,working class,0.374698516,before 2015,1,1,10238,12000.0,sedan,0,0,0,1
498020,65+,female,30y+,university,upper class,0.606485106,after 2015,1,1,10238,12000.0,sedan,3,3,0,0
498176,40-64,female,0-9y,high school,upper class,0.567424851,before 2015,0,0,32765,,sedan,0,0,0,1
498195,65+,female,30y+,high school,upper class,0.498259574,before 2015,1,0,10238,11000.0,sedan,1,0,5,0
498216,16-25,female,0-9y,none,poverty,0.273577534,before 2015,1,1,10238,10000.0,sedan,0,0,0,1
498232,16-25,MALE,0-9y,high school,middle class,0.408686698,before 2015,0,1,32765,9000.0,sedan,0,0,0,1
498246,40-64,female,0-9y,high school,upper class,0.710222795,after 2015,1,1,10238,15000.0,sedan,0,0,0,0
498650,65+,male,10-19y,high school,upper class,0.512768038,before 2015,0,0,10238,18000.0,sedan,0,0,0,0
498673,40-64,male,20-29y,university,upper class,0.695214831,before 2015,1,1,10238,9000.0,sedan,4,0,5,0
498885,65+,male,20-29y,high school,upper class,0.575656331,after 2015,1,1,10238,11000.0,sedan,5,0,1,0
499008,65+,male,30y+,university,upper class,0.617116574,after 2015,1,1,10238,8000.0,sedan,6,0,10,0
499069,16-25,female,0-9y,high school,middle class,0.277630444,after 2015,1,1,10238,12000.0,sports car,0,0,0,0
499640,26-39,male,10-19y,university,upper class,0.442036689,before 2015,1,1,32765,7000.0,sedan,2,0,0,0
499894,65+,male,0-9y,university,upper class,0.463050428,before 2015,1,1,10238,10000.0,sedan,0,0,0,0
500060,40-64,male,10-19y,university,upper class,0.815510532,before 2015,0,0,10238,21000.0,sedan,0,0,0,1
500186,40-64,FEMALE,20-29y,high school,upper class,0.581685554,before 2015,0,1,10238,14000.0,sedan,2,1,0,0
500209,26-39,female,10-19y,none,poverty,0.222937758,before 2015,0,1,32765,12000.0,sports car,1,0,1,0
500215,65+,female,30y+,high school,upper class,0.577702853,before 2015,0,1,10238,11000.0,sedan,2,0,3,0
500299,26-39,Female,0-9y,university,upper class,0.668711008,after 2015,1,1,10238,11000.0,sedan,0,0,0,0
500464,65+,female,30y+,university,upper class,0.553381255,after 2015,1,1,10238,,sedan,2,2,3,0
500563,40-64,female,20-29y,university,upper class,0.693066707,before 2015,1,1,10238,,sedan,2,0,1,0
500659,40-64,male,20-29y,university,upper class,0.530129679,before 2015,1,1,10238,7000.0,sedan,7,1,7,0
500669,26-39,female,10-19y,high school,poverty,0.427243218,before 2015,0,1,32765,12000.0,sedan,3,0,0,1
500939,65+,female,30y+,high school,upper class,0.536610306,after 2015,0,1,32765,,sedan,3,1,2,0
501359,16-25,male,0-9y,high school,middle class,0.477971293,before 2015,0,0,10238,14000.0,sedan,0,0,0,1
501479,26-39,male,10-19y,university,working class,0.516817302,before 2015,0,1,10238,11000.0,sedan,0,1,2,1
501483,26-39,female,0-9y,high school,working class,0.453932119,before 2015,1,1,10238,9000.0,sports car,0,0,0,0
501749,40-64,female,10-19y,university,middle class,0.439902248,after 2015,0,1,92101,11000.0,sedan,2,0,0,0
501805,65+,female,30y+,high school,upper class,0.566784094,before 2015,1,1,32765,7000.0,sedan,1,2,6,0
501841,26-39,male,10-19y,university,upper class,0.625319356,before 2015,0,0,10238,15000.0,sedan,0,0,3,0
501875,26-39,female,10-19y,high school,middle class,0.547843213,before 2015,0,0,10238,15000.0,sedan,0,0,1,1
501906,26-39,female,10-19y,none,working class,0.596962779,after 2015,1,0,10238,11000.0,sedan,2,0,1,0
501954,26-39,male,10-19y,none,working class,0.433700808,before 2015,1,0,10238,11000.0,sedan,0,0,0,0
502001,16-25,female,0-9y,none,poverty,0.496407632,before 2015,0,0,10238,14000.0,sedan,0,0,0,1
502222,26-39,male,10-19y,university,middle class,0.657227982,before 2015,0,1,32765,10000.0,sedan,4,1,0,0
502299,26-39,male,10-19y,high school,middle class,0.506963636,before 2015,0,1,10238,12000.0,sedan,0,0,2,0
502316,65+,male,0-9y,high school,upper class,0.679841005,before 2015,1,1,10238,12000.0,sedan,0,0,0,1
502421,65+,female,30y+,high school,upper class,0.661825564,after 2015,1,1,10238,8000.0,sedan,2,0,0,0
502443,65+,female,10-19y,high school,middle class,0.435357113,before 2015,1,1,10238,9000.0,sedan,0,0,0,0
502727,40-64,female,20-29y,university,middle class,0.539815614,before 2015,0,1,10238,14000.0,sedan,1,0,0,0
502785,26-39,male,10-19y,university,upper class,0.689286713,before 2015,1,1,10238,7000.0,sports car,1,0,0,0
502873,16-25,male,0-9y,university,middle class,0.519557551,before 2015,0,0,32765,10000.0,sedan,0,0,0,0
503082,40-64,Male,10-19y,university,upper class,0.66790947,after 2015,1,1,32765,9000.0,sedan,5,1,1,0
503171,40-64,male,20-29y,university,middle class,0.44840829,after 2015,0,1,10238,12000.0,sedan,1,1,1,0
503181,16-25,female,0-9y,none,poverty,0.348271701,before 2015,1,1,10238,8000.0,sedan,0,0,0,0
503269,40-64,female,20-29y,high school,working class,0.374060448,before 2015,0,1,32765,12000.0,sports car,2,1,0,0
503289,65+,female,30y+,none,upper class,0.59844778,before 2015,1,0,32765,14000.0,sedan,1,1,1,0
503387,26-39,male,10-19y,high school,middle class,0.385094267,before 2015,0,0,10238,,sedan,1,0,1,0
503527,26-39,male,10-19y,high school,poverty,0.337397158,after 2015,0,0,10238,17000.0,sedan,1,0,2,0
503572,40-64,male,10-19y,university,upper class,0.617799501,after 2015,1,1,10238,10000.0,sedan,2,1,2,0
503770,40-64,male,0-9y,high school,middle class,0.375118694,before 2015,1,1,10238,,sedan,0,0,0,0
503901,16-25,female,0-9y,high school,working class,0.415256215,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
504214,40-64,male,20-29y,high school,upper class,0.522642567,before 2015,1,1,10238,14000.0,sedan,2,1,2,0
504412,26-39,male,10-19y,university,working class,,before 2015,1,1,10238,12000.0,sedan,3,2,3,1
504453,40-64,male,20-29y,high school,working class,0.412721831,after 2015,1,1,32765,10000.0,sedan,5,0,2,0
504513,40-64,female,20-29y,high school,upper class,0.648052469,after 2015,0,1,92101,15000.0,sedan,1,1,0,0
504565,16-25,male,0-9y,university,poverty,0.368082621,before 2015,0,0,10238,15000.0,sports car,0,0,0,1
504598,40-64,female,20-29y,high school,middle class,0.502373184,after 2015,1,0,10238,9000.0,sedan,4,0,8,0
504743,26-39,female,10-19y,high school,middle class,0.486248567,before 2015,0,0,10238,9000.0,sedan,1,0,0,0
504941,26-39,male,10-19y,high school,working class,0.562195153,before 2015,0,0,10238,19000.0,sedan,0,0,0,0
505219,26-39,female,10-19y,university,upper class,0.534237813,after 2015,1,1,10238,13000.0,sedan,1,0,0,0
505241,26-39,male,0-9y,none,poverty,0.284999712,before 2015,0,1,10238,,sedan,0,0,0,1
505284,65+,male,30y+,high school,working class,0.601443561,after 2015,0,0,32765,11000.0,sedan,10,0,5,0
505481,40-64,female,10-19y,none,poverty,,before 2015,1,1,92101,8000.0,sedan,1,0,0,0
505640,16-25,male,0-9y,high school,working class,0.437813202,before 2015,0,1,32765,15000.0,sedan,0,0,0,1
505762,40-64,female,20-29y,none,working class,0.331589545,before 2015,1,1,10238,9000.0,sedan,0,0,2,0
505778,65+,male,30y+,none,upper class,0.611174216,before 2015,0,1,32765,12000.0,sedan,10,0,0,0
505857,16-25,Male,0-9y,high school,poverty,0.301963994,before 2015,1,0,32765,11000.0,sedan,0,0,0,1
505951,65+,male,30y+,university,upper class,0.552241161,before 2015,0,1,10238,,sedan,3,1,6,0
506080,40-64,male,20-29y,high school,middle class,0.602833599,after 2015,0,1,10238,15000.0,sedan,2,0,4,0
506115,26-39,male,10-19y,none,working class,0.487761116,before 2015,1,1,10238,14000.0,sedan,0,0,4,1
506166,16-25,male,0-9y,high school,upper class,0.654560135,before 2015,0,0,10238,13000.0,sedan,0,0,0,1
506200,40-64,female,20-29y,university,upper class,0.6502647,before 2015,1,1,10238,12000.0,sedan,3,1,0,0
506311,40-64,female,20-29y,university,upper class,0.604144586,before 2015,0,1,10238,11000.0,sedan,1,0,4,0
506388,40-64,male,0-9y,high school,working class,,before 2015,0,0,32765,14000.0,sedan,0,0,0,1
506593,40-64,male,20-29y,high school,middle class,0.522163008,after 2015,1,1,10238,10000.0,sports car,2,0,5,0
506705,26-39,female,10-19y,high school,poverty,,before 2015,0,0,32765,9000.0,sports car,3,0,0,1
506753,26-39,Female,0-9y,university,upper class,0.411517804,before 2015,1,1,10238,14000.0,sedan,0,0,0,1
506830,40-64,female,20-29y,high school,middle class,0.595385496,before 2015,1,1,10238,,sedan,1,0,0,0
506850,65+,male,20-29y,high school,upper class,0.563159781,before 2015,1,1,32765,6000.0,sedan,6,1,2,0
507075,40-64,male,20-29y,high school,upper class,0.819066204,after 2015,1,1,10238,,sedan,0,0,2,0
507289,65+,male,10-19y,high school,upper class,0.765167883,before 2015,1,1,10238,9000.0,sedan,0,1,0,0
507419,26-39,female,0-9y,university,upper class,0.408976341,after 2015,0,0,10238,13000.0,sports car,0,0,0,0
507424,65+,female,20-29y,none,upper class,0.445013005,before 2015,1,1,32765,8000.0,sedan,6,0,1,0
507475,40-64,Male,10-19y,university,upper class,0.67117931,before 2015,1,0,10238,13000.0,sedan,1,1,0,0
507548,65+,female,10-19y,university,middle class,0.626962083,before 2015,1,0,32765,12000.0,sports car,2,0,1,0
507630,16-25,female,0-9y,none,working class,0.336379283,before 2015,0,0,10238,16000.0,sedan,0,0,0,0
507656,40-64,female,20-29y,university,upper class,0.741983355,after 2015,1,1,10238,12000.0,sports car,1,1,0,0
508146,26-39,male,10-19y,none,poverty,0.4645345,before 2015,0,1,10238,,sedan,1,1,0,0
508233,26-39,female,0-9y,high school,upper class,0.516629225,after 2015,0,1,10238,14000.0,sedan,0,0,0,0
508287,65+,male,20-29y,university,upper class,0.645359199,before 2015,1,1,10238,13000.0,sedan,4,3,0,0
508723,40-64,female,20-29y,university,middle class,,before 2015,0,1,10238,14000.0,sedan,0,0,3,0
508867,40-64,male,20-29y,university,upper class,0.53490721,after 2015,0,1,32765,8000.0,sedan,6,1,1,0
508925,16-25,female,0-9y,high school,poverty,0.472419511,before 2015,0,1,10238,11000.0,sedan,0,0,0,1
509164,16-25,male,0-9y,none,poverty,,before 2015,0,1,10238,,sedan,0,0,0,1
509213,65+,male,20-29y,university,upper class,0.592298217,after 2015,0,1,32765,,sedan,4,0,0,0
509238,40-64,female,0-9y,high school,working class,0.55907029,before 2015,0,1,32765,11000.0,sedan,0,0,0,1
509284,26-39,female,10-19y,high school,middle class,0.454680584,after 2015,0,1,32765,12000.0,sedan,0,1,0,0
509343,16-25,male,0-9y,university,working class,,before 2015,0,1,10238,13000.0,sedan,0,0,0,1
509621,16-25,male,0-9y,university,upper class,0.832473626,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
509652,65+,male,30y+,university,upper class,0.613508039,after 2015,1,1,10238,11000.0,sedan,5,1,2,0
509716,16-25,male,0-9y,university,poverty,0.400978068,after 2015,0,1,10238,15000.0,sedan,0,0,0,0
509738,26-39,male,0-9y,university,upper class,0.456225049,after 2015,0,1,10238,13000.0,sedan,0,0,0,0
509815,26-39,Female,0-9y,high school,working class,0.511457058,after 2015,1,1,32765,,sedan,0,0,0,0
509863,26-39,male,10-19y,high school,middle class,0.468193641,before 2015,1,0,10238,10000.0,sports car,2,0,1,0
510116,40-64,male,0-9y,high school,middle class,0.498356626,after 2015,0,1,10238,12000.0,sedan,0,0,0,0
510135,40-64,female,0-9y,high school,upper class,0.666118412,before 2015,0,1,10238,9000.0,sedan,0,0,0,1
510231,26-39,female,10-19y,high school,working class,0.384640372,before 2015,0,1,10238,11000.0,sedan,0,0,1,0
510560,26-39,female,10-19y,none,working class,0.409288435,before 2015,0,0,10238,13000.0,sedan,1,0,0,0
510597,16-25,female,0-9y,high school,poverty,0.439916517,before 2015,1,0,10238,15000.0,sedan,0,0,0,1
510806,40-64,female,10-19y,high school,working class,,before 2015,1,1,10238,10000.0,sedan,0,0,3,0
511060,26-39,male,10-19y,high school,working class,0.499263282,before 2015,1,1,10238,9000.0,sedan,1,0,2,0
511284,65+,female,0-9y,university,upper class,0.619478374,before 2015,1,1,10238,9000.0,sedan,0,0,0,1
511404,40-64,female,20-29y,high school,middle class,0.458838663,before 2015,0,1,10238,10000.0,sedan,4,0,4,0
511444,16-25,male,0-9y,none,poverty,0.3658611,before 2015,1,0,10238,,sedan,0,0,0,1
511456,65+,female,30y+,university,middle class,0.672423439,before 2015,1,1,32765,13000.0,sedan,3,1,3,0
511463,65+,male,0-9y,high school,middle class,0.378237047,after 2015,0,1,10238,11000.0,sedan,0,0,0,1
511532,26-39,male,10-19y,none,poverty,0.218675951,before 2015,0,1,10238,10000.0,sedan,1,0,1,0
511559,40-64,male,20-29y,high school,upper class,,after 2015,1,0,32765,11000.0,sedan,5,1,2,0
511641,26-39,male,10-19y,none,poverty,0.28858133,before 2015,1,0,10238,13000.0,sedan,0,0,5,1
511757,40-64,female,10-19y,none,middle class,,before 2015,1,1,10238,11000.0,sedan,2,0,1,0
511769,26-39,female,10-19y,high school,poverty,0.374057103,before 2015,0,1,10238,12000.0,sedan,1,0,0,1
511837,65+,male,10-19y,high school,middle class,0.549993868,before 2015,1,1,32765,9000.0,sedan,3,1,1,0
511886,16-25,male,0-9y,none,poverty,0.36365762,before 2015,0,0,10238,16000.0,sedan,0,0,0,1
512004,26-39,female,10-19y,high school,poverty,0.268419389,before 2015,0,0,32765,9000.0,sedan,2,1,0,0
512014,65+,male,30y+,high school,middle class,0.642372684,before 2015,0,1,32765,13000.0,sedan,8,2,1,0
512035,40-64,female,20-29y,high school,working class,0.450363459,before 2015,0,0,32765,7000.0,sedan,2,0,0,0
512062,40-64,male,20-29y,high school,upper class,,before 2015,1,1,32765,10000.0,sedan,4,0,0,0
512100,40-64,male,20-29y,university,middle class,0.371248932,before 2015,1,1,32765,5000.0,sedan,12,0,2,0
512169,26-39,male,10-19y,high school,middle class,0.559981331,before 2015,1,1,32765,10000.0,sedan,3,0,1,0
512465,40-64,female,20-29y,high school,upper class,0.504915724,before 2015,1,1,32765,,sedan,4,1,1,0
512493,40-64,female,20-29y,high school,middle class,0.553560128,before 2015,0,1,10238,12000.0,sedan,0,0,1,0
512536,40-64,male,0-9y,university,upper class,0.631650472,before 2015,1,1,32765,10000.0,sedan,0,0,0,1
512619,65+,female,10-19y,university,upper class,0.754037366,after 2015,1,1,10238,12000.0,sedan,1,0,0,0
512835,26-39,female,10-19y,high school,upper class,0.611566295,after 2015,1,1,10238,13000.0,sports car,0,0,0,1
512870,40-64,female,20-29y,high school,upper class,0.546960728,after 2015,1,1,32765,12000.0,sedan,5,0,1,0
512929,65+,male,30y+,university,upper class,0.519868013,after 2015,1,1,32765,5000.0,sedan,12,2,7,0
512935,26-39,male,10-19y,high school,middle class,0.508069875,before 2015,0,1,10238,10000.0,sedan,1,0,3,1
513025,40-64,female,10-19y,high school,middle class,0.539632342,before 2015,1,1,10238,,sedan,2,0,1,0
513085,26-39,male,0-9y,university,middle class,0.486570275,before 2015,0,1,10238,12000.0,sedan,0,0,0,1
513169,26-39,female,10-19y,high school,upper class,0.641311293,before 2015,0,1,10238,13000.0,sedan,2,0,0,0
513285,26-39,male,10-19y,high school,working class,,after 2015,0,0,10238,14000.0,sedan,0,0,2,0
513302,26-39,male,0-9y,high school,middle class,0.441226321,before 2015,1,1,10238,10000.0,sedan,0,0,0,1
513497,16-25,male,0-9y,university,poverty,,before 2015,0,0,32765,13000.0,sedan,0,0,0,1
513509,16-25,male,0-9y,none,poverty,0.259768012,before 2015,0,0,10238,12000.0,sedan,0,0,0,1
513543,65+,female,30y+,high school,upper class,0.482736607,before 2015,0,1,10238,11000.0,sedan,1,1,2,0
513565,16-25,female,0-9y,high school,working class,0.657804052,before 2015,0,0,32765,14000.0,sedan,0,0,0,1
513598,40-64,male,20-29y,university,upper class,0.605130344,before 2015,1,1,10238,12000.0,sedan,3,0,2,0
513675,65+,male,30y+,high school,upper class,0.648746787,before 2015,1,1,32765,6000.0,sedan,13,6,3,0
513857,26-39,male,10-19y,high school,poverty,0.224984028,before 2015,0,1,32765,8000.0,sports car,0,1,0,0
513940,65+,male,10-19y,university,upper class,0.606658953,before 2015,1,1,92101,12000.0,sports car,1,0,0,1
513952,26-39,female,0-9y,high school,middle class,0.52087084,before 2015,1,1,10238,,sedan,0,0,0,0
514007,26-39,female,10-19y,university,middle class,0.530299304,before 2015,1,1,32765,,sedan,1,0,1,0
514190,40-64,female,20-29y,high school,middle class,0.702551003,after 2015,0,1,32765,11000.0,sedan,2,0,1,0
514225,40-64,male,20-29y,none,working class,0.427075038,before 2015,1,1,92101,13000.0,sedan,2,2,2,0
514238,65+,male,20-29y,high school,middle class,0.476436868,after 2015,1,1,32765,9000.0,sedan,5,2,1,0
514340,16-25,female,0-9y,high school,working class,0.295169394,before 2015,0,0,10238,19000.0,sedan,0,0,0,1
514494,65+,female,10-19y,high school,poverty,0.352860794,before 2015,0,1,10238,13000.0,sedan,0,0,1,1
514623,26-39,male,0-9y,none,working class,,before 2015,1,0,10238,10000.0,sedan,0,0,0,1
514639,26-39,male,0-9y,high school,working class,0.411584472,before 2015,1,1,32765,8000.0,sedan,0,0,0,1
514747,26-39,male,10-19y,high school,middle class,0.659053391,before 2015,1,1,10238,11000.0,sedan,0,0,1,0
514828,26-39,female,0-9y,none,working class,0.602763004,after 2015,0,1,10238,13000.0,sedan,0,0,0,0
514856,65+,female,10-19y,university,upper class,0.573315599,before 2015,1,1,10238,8000.0,sedan,1,1,0,0
514864,40-64,male,20-29y,high school,working class,0.37654036,before 2015,1,0,10238,7000.0,sedan,1,0,5,0
515041,65+,male,10-19y,university,upper class,0.593425873,after 2015,0,1,32765,13000.0,sedan,4,1,2,0
515068,26-39,male,10-19y,university,middle class,0.560135575,before 2015,1,1,10238,9000.0,sedan,0,0,3,0
515280,65+,male,30y+,university,upper class,0.527890798,after 2015,0,1,10238,12000.0,sedan,4,2,9,0
515470,26-39,male,0-9y,high school,poverty,0.399505206,after 2015,1,0,32765,10000.0,sedan,0,0,0,1
515497,40-64,female,20-29y,university,working class,0.595837174,before 2015,1,1,10238,14000.0,sedan,0,0,2,0
515684,26-39,male,10-19y,high school,working class,0.405642275,before 2015,0,0,10238,,sedan,1,0,0,0
515931,16-25,female,0-9y,high school,poverty,0.419377649,before 2015,0,0,32765,10000.0,sedan,0,0,0,1
515945,65+,female,30y+,university,upper class,,after 2015,0,0,10238,,sedan,2,0,2,0
516021,16-25,male,0-9y,high school,working class,,before 2015,1,1,32765,11000.0,sedan,0,0,0,1
516089,26-39,female,10-19y,university,upper class,0.742078846,before 2015,1,1,10238,12000.0,sedan,2,0,3,0
516100,65+,male,20-29y,university,upper class,,before 2015,1,1,10238,8000.0,sedan,3,1,0,0
516195,26-39,Female,10-19y,high school,poverty,0.338320669,before 2015,0,1,10238,15000.0,sedan,1,0,0,0
516380,40-64,male,20-29y,university,middle class,0.417944703,before 2015,0,0,10238,14000.0,sedan,5,1,4,0
516391,26-39,female,10-19y,university,upper class,0.495555186,before 2015,1,1,32765,,sedan,3,0,0,1
516737,40-64,male,20-29y,high school,middle class,0.474850788,before 2015,0,1,32765,12000.0,sports car,3,1,2,1
516854,65+,male,30y+,high school,upper class,0.652009134,before 2015,1,1,10238,8000.0,sedan,3,1,3,0
516891,16-25,female,0-9y,none,poverty,0.299115912,before 2015,0,0,10238,13000.0,sports car,0,0,0,0
516920,65+,male,30y+,university,upper class,0.526605579,before 2015,1,1,32765,8000.0,sedan,15,0,3,0
517032,26-39,male,10-19y,high school,poverty,0.475770084,before 2015,1,1,10238,11000.0,sedan,2,0,1,0
517060,65+,female,10-19y,university,upper class,0.544831821,before 2015,1,1,10238,12000.0,sedan,1,0,0,0
517241,65+,female,30y+,university,upper class,0.595693822,after 2015,1,1,10238,6000.0,sedan,4,0,5,0
517332,26-39,male,0-9y,high school,middle class,,before 2015,0,0,32765,11000.0,sedan,0,0,0,1
517351,40-64,female,0-9y,none,middle class,0.532138928,before 2015,0,1,10238,10000.0,sedan,0,0,0,0
517451,16-25,male,0-9y,university,middle class,0.485279523,before 2015,0,0,10238,10000.0,sedan,0,0,0,1
517511,26-39,female,10-19y,none,poverty,0.346004231,before 2015,0,1,10238,13000.0,sedan,0,0,0,0
517553,65+,female,10-19y,university,upper class,0.802392304,after 2015,1,1,10238,8000.0,sedan,0,0,0,0
517747,65+,male,30y+,university,upper class,0.796174846,before 2015,1,1,32765,,sedan,10,2,1,0
518073,40-64,male,20-29y,university,upper class,0.474629432,after 2015,1,1,10238,7000.0,sedan,8,0,7,0
518188,26-39,female,0-9y,none,middle class,0.437422631,after 2015,1,1,32765,12000.0,sedan,0,0,0,0
518429,26-39,female,10-19y,high school,working class,0.439094927,before 2015,1,0,10238,,sedan,0,0,1,0
518489,40-64,female,20-29y,high school,upper class,0.506547962,after 2015,1,1,10238,14000.0,sedan,0,0,3,0
518520,26-39,male,10-19y,high school,poverty,0.428461996,before 2015,0,0,10238,12000.0,sedan,0,0,1,0
518535,26-39,female,10-19y,university,upper class,0.73879758,after 2015,1,0,10238,13000.0,sedan,1,1,0,0
518593,65+,Male,10-19y,university,upper class,0.705960179,before 2015,0,1,10238,,sedan,0,0,2,0
518678,65+,male,20-29y,university,upper class,0.719412979,before 2015,1,1,92101,12000.0,sedan,1,0,0,0
518694,40-64,male,10-19y,high school,upper class,0.639195029,after 2015,0,1,32765,10000.0,sedan,6,1,1,0
518774,26-39,male,10-19y,none,working class,0.369123953,before 2015,1,1,10238,11000.0,sedan,3,0,6,1
518999,65+,male,30y+,university,middle class,0.518764641,before 2015,0,1,10238,16000.0,sedan,6,1,3,0
519000,16-25,female,0-9y,high school,poverty,0.393198875,before 2015,0,1,32765,,sports car,0,0,0,0
519092,65+,female,20-29y,high school,upper class,0.672851637,after 2015,1,1,92101,13000.0,sedan,4,0,1,0
519137,65+,male,20-29y,high school,middle class,0.514899071,before 2015,1,1,10238,12000.0,sedan,2,0,0,0
519180,16-25,female,0-9y,high school,working class,0.504696661,before 2015,0,1,10238,14000.0,sedan,0,0,0,1
519204,65+,male,30y+,high school,middle class,0.373548279,before 2015,1,1,32765,4000.0,sedan,18,0,9,0
519341,40-64,male,0-9y,none,poverty,0.339308644,before 2015,1,1,10238,10000.0,sedan,0,0,0,1
519379,26-39,female,10-19y,university,upper class,0.517610975,before 2015,1,1,10238,10000.0,sedan,0,0,0,0
519425,65+,female,30y+,university,upper class,0.630680695,after 2015,1,1,10238,12000.0,sedan,0,0,2,0
519649,40-64,male,10-19y,high school,working class,0.549045569,before 2015,0,1,32765,9000.0,sedan,2,0,0,1
519722,65+,female,30y+,high school,upper class,,before 2015,0,1,10238,12000.0,sedan,2,1,5,0
519746,40-64,female,10-19y,high school,middle class,0.537108788,before 2015,1,1,10238,10000.0,sedan,1,0,2,0
519751,16-25,male,0-9y,none,poverty,0.29509068,before 2015,0,0,92101,14000.0,sedan,0,0,0,1
519764,65+,male,30y+,none,middle class,0.344957865,before 2015,0,1,32765,15000.0,sedan,7,0,0,0
519855,26-39,female,10-19y,high school,middle class,0.543675816,before 2015,1,1,10238,13000.0,sedan,0,1,0,0
519878,26-39,male,10-19y,university,upper class,0.620127384,after 2015,1,1,10238,9000.0,sedan,2,0,4,0
519948,40-64,female,20-29y,none,working class,0.464772703,after 2015,1,0,32765,11000.0,sedan,1,0,1,0
519961,40-64,male,20-29y,university,upper class,0.565976375,before 2015,1,1,32765,10000.0,sedan,3,1,0,0
519982,16-25,female,0-9y,none,poverty,,before 2015,1,1,10238,9000.0,sedan,0,0,0,0
